# wave A(l)/A(V) unc rms origin
0.25791164514553944 2.2584876583079487 0.022584876583079488 0.15479114213740272 IUE
0.25964250115638415 2.246008623406776 0.022460086234067762 0.15289237109899362 IUE
0.2613849730154725 2.2236115141342925 0.022236115141342924 0.14393502697945193 IUE
0.2631391386772556 2.1954426182257474 0.021954426182257476 0.14338322967395525 IUE
0.2649050766193404 2.185950367517933 0.02185950367517933 0.14397078650470255 IUE
0.2666828658460002 2.1680478099044524 0.021680478099044526 0.12927940495395834 IUE
0.26847258589170947 2.153860186232538 0.021538601862325382 0.14693105035630552 IUE
0.2702743168247019 2.127185778663353 0.021271857786633527 0.14671659045216875 IUE
0.27208813925055236 2.105288469025289 0.02105288469025289 0.1626359383719774 IUE
0.2739141343157834 2.0790408936312375 0.020790408936312375 0.14784535610779267 IUE
0.275752383711495 2.0637277146386257 0.020637277146386256 0.14482950815631626 IUE
0.2776029696770199 2.040053116420929 0.020400531164209288 0.1484350802784898 IUE
0.2794659750036025 2.0165748488584896 0.020165748488584895 0.16058254450569948 IUE
0.2813414830381024 2.0266639824519856 0.020266639824519858 0.13740464457884588 IUE
0.28322957768672385 1.9968213910856527 0.019968213910856528 0.14281583501766804 IUE
0.28513034341876914 1.9838901477641853 0.019838901477641852 0.13873143523350462 IUE
0.2870438652704176 1.9805296615844692 0.01980529661584469 0.1370513859206719 IUE
0.28897022884852985 1.954019341950263 0.01954019341950263 0.13396251354790623 IUE
0.29090952033447803 1.9456515115838002 0.019456515115838003 0.1573887603406714 IUE
0.2928618264880011 1.9173426747754614 0.019173426747754616 0.13420923651921324 IUE
0.29482723465108596 1.907121385430634 0.01907121385430634 0.126961111117063 IUE
0.2968058327518758 1.899719461742949 0.018997194617429488 0.13980497202074216 IUE
0.29879770930860294 1.8758307328256523 0.018758307328256524 0.11966906632146809 IUE
0.3008029534335496 1.853728029668488 0.01853728029668488 0.12107951452839905 IUE
0.30282165483703405 1.850207355798789 0.01850207355798789 0.10414206881748309 IUE
0.3048539038314245 1.825265779383882 0.01825265779383882 0.11170104365551879 IUE
0.30689979133517925 1.8261847684605468 0.018261847684605467 0.12131057804673194 IUE
0.3089594088769142 1.815846030298707 0.01815846030298707 0.1317086069669782 IUE
0.3110328485994977 1.7958814138648156 0.017958814138648155 0.12139104976264078 IUE
0.31312020326417284 1.7836450504092942 0.01783645050409294 0.14328725192416747 IUE
0.3152215662547073 1.785022219958119 0.01785022219958119 0.13666271772658045 IUE
0.3173370315815713 1.7762952152223235 0.017762952152223236 0.1346980687230734 IUE
0.3194666938861431 1.771124934563882 0.01771124934563882 0.14827346731086777 IUE
0.30131722555459395 1.8502266104841985 0.018502266104841986 0.061728180314090136 STIS/Opt
0.30333929499666445 1.8266484259248836 0.018266484259248837 0.06271037868959048 STIS/Opt
0.30537493407392935 1.820067458155993 0.018200674581559932 0.06161237811728288 STIS/Opt
0.3074242338490374 1.8104526122012161 0.01810452612201216 0.060326030168515545 STIS/Opt
0.3094872859957374 1.8005028637910108 0.01800502863791011 0.05855895972495274 STIS/Opt
0.3115641828029793 1.7865002135251296 0.017865002135251298 0.05794758341486384 STIS/Opt
0.31365501717904265 1.7765727593327019 0.017765727593327018 0.05573948861790082 STIS/Opt
0.31575988265569277 1.7685235358108524 0.017685235358108526 0.055959146045015035 STIS/Opt
0.3178788733923647 1.75910110395065 0.0175910110395065 0.05704208352719993 STIS/Opt
0.3200120841803754 1.7436031872642765 0.017436031872642765 0.05405397796609278 STIS/Opt
0.3221596104471643 1.73093252124859 0.0173093252124859 0.05459296800415235 STIS/Opt
0.32432154826056203 1.7236924557317133 0.017236924557317134 0.05586958547999982 STIS/Opt
0.3264979943330879 1.7137790329694746 0.017137790329694747 0.056470843490626865 STIS/Opt
0.3286890460262764 1.6971415176555458 0.016971415176555458 0.0522515712760838 STIS/Opt
0.3308948013550325 1.6943194668008992 0.016943194668008994 0.05428756785200257 STIS/Opt
0.3331153589920163 1.6776216634664638 0.016776216634664637 0.051788282595161515 STIS/Opt
0.3353508182720569 1.668213393087809 0.016682133930878088 0.049734525125323885 STIS/Opt
0.3376012791965965 1.6525156889745172 0.016525156889745173 0.04900533541858532 STIS/Opt
0.33986684243816323 1.6496918672815908 0.016496918672815906 0.050962129628638726 STIS/Opt
